name	gisaid_epi_isl	date	country	loc
hCoV-19_Belgium_rega-27484_2022	EPI_ISL_13471614	2022-01-18	Belgium	bg
Belgium_AZDelta-2204-00624_2022	EPI_ISL_9469957	2022-01-27	Belgium	bg
hCoV-19_Belgium_rega-28156_2022	EPI_ISL_13473621	2022-01-22	Belgium	bg
Belgium_ULB-IBC_CV8318522158_2021	EPI_ISL_8416885	2021-12-29	Belgium	bg
hCoV-19_Belgium_rega-28471_2022	EPI_ISL_13473979	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-28151_2022	EPI_ISL_13473616	2022-01-21	Belgium	bg
hCoV-19_Belgium_rega-29369_2022	EPI_ISL_13476768	2022-02-02	Belgium	bg
Belgium_ULG-24828_2022	EPI_ISL_10069453	2022-02-11	Belgium	bg
Belgium_Jessa_11-2209-004719ZOL_2022	EPI_ISL_10817095	2022-03-03	Belgium	bg
Belgium_CHUNamur14016031_2022	EPI_ISL_9910788	2022-02-02	Belgium	bg
Belgium_Jessa_11-2152-004494ZOL_2021	EPI_ISL_8343888	2021-12-30	Belgium	bg
hCoV-19_Belgium_rega-27813_2022	EPI_ISL_13471944	2022-01-19	Belgium	bg
Belgium_UGent-13843_2021	EPI_ISL_11374394	2021-12-10	Belgium	bg
hCoV-19_Belgium_rega-27724_2022	EPI_ISL_13471855	2022-01-19	Belgium	bg
Belgium_ULG-23771_2022	EPI_ISL_9017388	2022-01-09	Belgium	bg
Belgium_Sciensano-LS-S0356_2022	EPI_ISL_13477253	2022-02-10	Belgium	bg
hCoV-19_Belgium_rega-28371_2022	EPI_ISL_13473837	2022-01-28	Belgium	bg
hCoV-19_Belgium_rega-28827_2022	EPI_ISL_13474923	2022-01-21	Belgium	bg
hCoV-19_Belgium_rega-27839_2022	EPI_ISL_13471970	2022-01-19	Belgium	bg
Belgium_Sciensano-LS-S0099_2022	EPI_ISL_13477244	2022-01-02	Belgium	bg
hCoV-19_Belgium_rega-27708_2022	EPI_ISL_13471839	2022-01-18	Belgium	bg
Belgium_Sciensano-LS-S0358_2022	EPI_ISL_13477255	2022-02-10	Belgium	bg
hCoV-19_Belgium_rega-27733_2022	EPI_ISL_13471864	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27493_2022	EPI_ISL_13471623	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-27778_2022	EPI_ISL_13471909	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27764_2022	EPI_ISL_13471895	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27892_2022	EPI_ISL_13472022	2022-01-19	Belgium	bg
Belgium_ULG-24491_2022	EPI_ISL_9872271	2022-02-02	Belgium	bg
hCoV-19_Belgium_rega-28874_2022	EPI_ISL_13475001	2022-01-21	Belgium	bg
Belgium_ULG-24646_2022	EPI_ISL_10014048	2022-02-03	Belgium	bg
hCoV-19_Belgium_rega-27650_2022	EPI_ISL_13471781	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-28470_2022	EPI_ISL_13473977	2022-01-20	Belgium	bg
Belgium_Sciensano-LS-S0167_2022	EPI_ISL_13477128	2022-01-20	Belgium	bg
Belgium_CHUNamur13984747_2022	EPI_ISL_9701557	2022-01-25	Belgium	bg
Belgium_SJ4658116_2022	EPI_ISL_10910087	2022-02-09	Belgium	bg
hCoV-19_Belgium_rega-27763_2022	EPI_ISL_13471894	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28940_2022	EPI_ISL_13475126	2022-01-28	Belgium	bg
hCoV-19_Belgium_rega-28406_2022	EPI_ISL_13473872	2022-01-20	Belgium	bg
Belgium_UMONS-P060871401_2022	EPI_ISL_10512157	2022-02-18	Belgium	bg
hCoV-19_Belgium_rega-27859_2022	EPI_ISL_13471989	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-29307_2022	EPI_ISL_13476707	2022-02-01	Belgium	bg
hCoV-19_Belgium_rega-29214_2022	EPI_ISL_13476614	2022-01-31	Belgium	bg
hCoV-19_Belgium_rega-28973_2022	EPI_ISL_13475244	2022-01-30	Belgium	bg
hCoV-19_Belgium_rega-27864_2022	EPI_ISL_13471994	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-29045_2022	EPI_ISL_13475432	2022-01-28	Belgium	bg
Belgium_CHUNamur14073612_2022	EPI_ISL_11783757	2022-03-08	Belgium	bg
hCoV-19_Belgium_rega-27721_2022	EPI_ISL_13471852	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28263_2022	EPI_ISL_13473729	2022-01-28	Belgium	bg
hCoV-19_Belgium_rega-27672_2022	EPI_ISL_13471803	2022-01-19	Belgium	leuven
Belgium_AZDelta-2202-11330_2022	EPI_ISL_9144887	2022-01-12	Belgium	bg
hCoV-19_Belgium_rega-28966_2022	EPI_ISL_13475231	2022-01-30	Belgium	bg
Belgium_ULG-24206_2022	EPI_ISL_9513477	2022-01-13	Belgium	bg
Belgium_Sciensano-LS-S0469_2022	EPI_ISL_13477416	2022-02-21	Belgium	bg
Belgium_Sciensano-LS-S0369_2022	EPI_ISL_13477264	2022-02-01	Belgium	bg
hCoV-19_Belgium_rega-27529_2022	EPI_ISL_13471659	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-27485_2022	EPI_ISL_13471615	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-29372_2022	EPI_ISL_13476771	2022-02-02	Belgium	bg
hCoV-19_Belgium_rega-27172_2022	EPI_ISL_13393718	2022-01-18	Belgium	bg
Belgium_UGent-161_2022	EPI_ISL_11375250	2022-01-06	Belgium	bg
hCoV-19_Belgium_rega-28073_2022	EPI_ISL_13472308	2022-01-20	Belgium	bg
Belgium_Sciensano-LS-S0204_2022	EPI_ISL_13477134	2022-02-03	Belgium	bg
hCoV-19_Belgium_rega-27674_2022	EPI_ISL_13471805	2022-01-19	Belgium	leuven
Belgium_UGent-14581_2021	EPI_ISL_11841445	2021-12-31	Belgium	bg
Belgium_CHUNamur14059334_2022	EPI_ISL_10590287	2022-02-25	Belgium	bg
hCoV-19_Belgium_rega-27850_2022	EPI_ISL_13471980	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27921_2022	EPI_ISL_13472051	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27783_2022	EPI_ISL_13471914	2022-01-19	Belgium	bg
Belgium_ULG-24533_2022	EPI_ISL_9872287	2022-02-02	Belgium	bg
hCoV-19_Belgium_rega-27873_2022	EPI_ISL_13472003	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28409_2022	EPI_ISL_13473875	2022-01-28	Belgium	bg
hCoV-19_Belgium_rega-27660_2022	EPI_ISL_13471791	2022-01-19	Belgium	bg
Belgium_ULG-25174_2022	EPI_ISL_10695977	2022-02-25	Belgium	bg
hCoV-19_Belgium_rega-28693_2022	EPI_ISL_13474528	2022-01-22	Belgium	bg
Belgium_ULG-24215_2022	EPI_ISL_9611084	2022-01-07	Belgium	bg
Belgium_LHUB-ULB_81611571_2022	EPI_ISL_11055865	2022-01-27	Belgium	bg
Belgium_UGent-1425_2022	EPI_ISL_12069800	2022-01-25	Belgium	bg
Belgium_LHUB-ULB_25228052_2022	EPI_ISL_10983351	2022-02-05	Belgium	bg
Belgium_UGent-1107_2022	EPI_ISL_11841075	2022-01-19	Belgium	bg
Belgium_Jessa_55-2210-000185_2022	EPI_ISL_11115809	2022-03-08	Belgium	bg
Belgium_ULG-24395_2022	EPI_ISL_9751561	2022-01-31	Belgium	bg
Belgium_LHUB-ULB_25216189_2022	EPI_ISL_10045383	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-23093_2021	EPI_ISL_13325371	2021-12-21	Belgium	bg
hCoV-19_Belgium_rega-26860_2022	EPI_ISL_13388927	2022-01-16	Belgium	bg
hCoV-19_Belgium_rega-27821_2022	EPI_ISL_13471952	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28423_2022	EPI_ISL_13473899	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-28685_2022	EPI_ISL_13474514	2022-01-22	Belgium	bg
hCoV-19_Belgium_rega-27678_2022	EPI_ISL_13471809	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-29029_2022	EPI_ISL_13475352	2022-01-28	Belgium	bg
hCoV-19_Belgium_rega-27835_2022	EPI_ISL_13471966	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-24374_2021	EPI_ISL_13341105	2021-12-28	Belgium	bg
Belgium_UGent-1879_2022	EPI_ISL_12180368	2022-01-10	Belgium	bg
hCoV-19_Belgium_rega-27171_2022	EPI_ISL_13393717	2022-01-18	Belgium	bg
Belgium_CHUNamur13915558_2022	EPI_ISL_8585854	2022-01-04	Belgium	bg
hCoV-19_Belgium_rega-27729_2022	EPI_ISL_13471860	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-23302_2021	EPI_ISL_13325580	2021-12-18	Belgium	bg
Belgium_AZDelta-2207-11640_2022	EPI_ISL_10344665	2022-02-21	Belgium	bg
hCoV-19_Belgium_rega-28386_2022	EPI_ISL_13473852	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27531_2022	EPI_ISL_13471661	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-27796_2022	EPI_ISL_13471927	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27812_2022	EPI_ISL_13471943	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-29301_2022	EPI_ISL_13476701	2022-01-31	Belgium	bg
Belgium_Sciensano-LS-S0337_2022	EPI_ISL_13477246	2022-02-07	Belgium	bg
Belgium_CHUNamur13906862_2021	EPI_ISL_8588987	2021-12-31	Belgium	bg
Belgium_UGent-1775_2022	EPI_ISL_12180237	2022-01-27	Belgium	bg
hCoV-19_Belgium_rega-27872_2022	EPI_ISL_13472002	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28757_2022	EPI_ISL_13474750	2022-01-29	Belgium	bg
Belgium_AZDelta-2208-18067_2022	EPI_ISL_10864987	2022-03-01	Belgium	bg
hCoV-19_Belgium_rega-23198_2021	EPI_ISL_13325476	2021-12-20	Belgium	bg
Belgium_ULG-24406_2022	EPI_ISL_9751570	2022-02-02	Belgium	bg
hCoV-19_Belgium_rega-28094_2022	EPI_ISL_13472329	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-27808_2022	EPI_ISL_13471939	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27797_2022	EPI_ISL_13471928	2022-01-19	Belgium	bg
Belgium_ULG-24499_2022	EPI_ISL_9872252	2022-02-02	Belgium	bg
hCoV-19_Belgium_rega-27523_2022	EPI_ISL_13471653	2022-01-18	Belgium	bg
Belgium_CHUNamur14038303_2022	EPI_ISL_10070257	2022-02-12	Belgium	bg
hCoV-19_Belgium_rega-27174_2022	EPI_ISL_13393720	2022-01-17	Belgium	bg
Belgium_ULG-25110_2022	EPI_ISL_10638754	2022-02-04	Belgium	bg
hCoV-19_Belgium_rega-27624_2022	EPI_ISL_13471755	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27795_2022	EPI_ISL_13471926	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-23094_2021	EPI_ISL_13325372	2021-12-20	Belgium	bg
Belgium_MBLG-CTMAOT01171333_2022	EPI_ISL_8953560	2022-01-07	Belgium	bg
Belgium_Sciensano-LS-S0318_2022	EPI_ISL_13477248	2022-02-14	Belgium	bg
Belgium_12200653701_2022	EPI_ISL_9093890	2022-01-11	Belgium	bg
Belgium_UZB_548202201318_2022	EPI_ISL_9596639	2022-01-28	Belgium	bg
hCoV-19_Belgium_rega-29010_2022	EPI_ISL_13475316	2022-01-28	Belgium	bg
hCoV-19_Belgium_rega-28679_2022	EPI_ISL_13474504	2022-01-22	Belgium	bg
Belgium_SJ322021082701_2022	EPI_ISL_11290357	2022-02-16	Belgium	bg
hCoV-19_Belgium_rega-28665_2022	EPI_ISL_13474480	2022-01-21	Belgium	bg
hCoV-19_Belgium_rega-29176_2022	EPI_ISL_13476576	2022-01-31	Belgium	bg
hCoV-19_Belgium_rega-27893_2022	EPI_ISL_13472023	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27801_2022	EPI_ISL_13471932	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27735_2022	EPI_ISL_13471866	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27182_2022	EPI_ISL_13393728	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-27804_2022	EPI_ISL_13471935	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28442_2022	EPI_ISL_13473930	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-28385_2022	EPI_ISL_13473851	2022-01-19	Belgium	bg
Belgium_ULG-23673_2022	EPI_ISL_8723886	2022-01-01	Belgium	bg
Belgium_UZA-UA-MI22062171_2022	EPI_ISL_10199888	2022-02-11	Belgium	bg
hCoV-19_Belgium_rega-27470_2022	EPI_ISL_13471600	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-29051_2022	EPI_ISL_13475443	2022-01-30	Belgium	bg
Belgium_ULG-24199_2022	EPI_ISL_9513470	2022-01-13	Belgium	bg
hCoV-19_Belgium_rega-27737_2022	EPI_ISL_13471868	2022-01-19	Belgium	bg
Belgium_AZDelta-2203-01141_2022	EPI_ISL_9144359	2022-01-24	Belgium	bg
Belgium_ULG-25172_2022	EPI_ISL_10695975	2022-02-25	Belgium	bg
hCoV-19_Belgium_rega-27868_2022	EPI_ISL_13471998	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28425_2022	EPI_ISL_13473902	2022-01-20	Belgium	leuven
hCoV-19_Belgium_rega-23048_2021	EPI_ISL_13325326	2021-12-20	Belgium	bg
hCoV-19_Belgium_rega-27823_2022	EPI_ISL_13471954	2022-01-19	Belgium	bg
Belgium_UZA-UA-CV2144913712_2021	EPI_ISL_8985850	2021-12-30	Belgium	bg
Belgium_ULG-24469_2022	EPI_ISL_9785639	2022-01-21	Belgium	bg
hCoV-19_Belgium_rega-27704_2022	EPI_ISL_13471835	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-27669_2022	EPI_ISL_13471800	2022-01-19	Belgium	leuven
Belgium_12203096601_2022	EPI_ISL_12564236	2022-02-16	Belgium	bg
hCoV-19_Belgium_rega-27663_2022	EPI_ISL_13471794	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28418_2022	EPI_ISL_13473892	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-28037_2022	EPI_ISL_13472270	2022-01-30	Belgium	bg
hCoV-19_Belgium_rega-27685_2022	EPI_ISL_13471816	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27840_2022	EPI_ISL_13471971	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27486_2022	EPI_ISL_13471616	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-29296_2022	EPI_ISL_13476696	2022-02-04	Belgium	bg
Belgium_ULG-23958_2022	EPI_ISL_9146243	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27695_2022	EPI_ISL_13471826	2022-01-19	Belgium	bg
Belgium_LHUB-ULB_SWS689_2022	EPI_ISL_11901457	2022-01-10	Belgium	bg
Belgium_Sciensano-LS-S0452_2022	EPI_ISL_13477414	2022-02-24	Belgium	bg
hCoV-19_Belgium_rega-28680_2022	EPI_ISL_13474506	2022-01-29	Belgium	bg
hCoV-19_Belgium_rega-28069_2022	EPI_ISL_13472303	2022-01-20	Belgium	bg
Belgium_UZA-UA-1815448000_2022	EPI_ISL_9907988	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-27677_2022	EPI_ISL_13471808	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28909_2022	EPI_ISL_13475076	2022-01-29	Belgium	bg
Belgium_Aalst-OLVZ-858520801_2022	EPI_ISL_12160552	2022-03-21	Belgium	bg
hCoV-19_Belgium_rega-27634_2022	EPI_ISL_13471765	2022-01-18	Belgium	bg
Belgium_Sciensano-LS-S0463_2022	EPI_ISL_13477415	2022-03-01	Belgium	bg
hCoV-19_Belgium_rega-29318_2022	EPI_ISL_13476718	2022-02-02	Belgium	bg
hCoV-19_Belgium_rega-28236_2022	EPI_ISL_13473702	2022-01-23	Belgium	bg
hCoV-19_Belgium_rega-27843_2022	EPI_ISL_13471974	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-29219_2022	EPI_ISL_13476619	2022-01-31	Belgium	bg
hCoV-19_Belgium_rega-27703_2022	EPI_ISL_13471834	2022-01-18	Belgium	bg
Belgium_AZDelta-2152-07676_2022	EPI_ISL_8385055	2022-01-01	Belgium	bg
Belgium_ULG-25430_2022	EPI_ISL_11384652	2022-03-11	Belgium	bg
hCoV-19_Belgium_rega-28446_2022	EPI_ISL_13473937	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-28777_2022	EPI_ISL_13474785	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-28686_2022	EPI_ISL_13474516	2022-01-22	Belgium	bg
hCoV-19_Belgium_rega-28712_2022	EPI_ISL_13474676	2022-01-24	Belgium	bg
hCoV-19_Belgium_rega-28158_2022	EPI_ISL_13473623	2022-01-21	Belgium	bg
hCoV-19_Belgium_rega-27786_2022	EPI_ISL_13471917	2022-01-19	Belgium	bg
Belgium_UGent-1899_2022	EPI_ISL_12180388	2022-02-10	Belgium	bg
hCoV-19_Belgium_rega-29037_2022	EPI_ISL_13475418	2022-01-27	Belgium	bg
hCoV-19_Belgium_rega-27887_2022	EPI_ISL_13472017	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27723_2022	EPI_ISL_13471854	2022-01-19	Belgium	bg
Belgium_UGent-14744_2021	EPI_ISL_12069657	2021-12-30	Belgium	bg
hCoV-19_Belgium_rega-27658_2022	EPI_ISL_13471789	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27742_2022	EPI_ISL_13471873	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28154_2022	EPI_ISL_13473619	2022-01-21	Belgium	bg
hCoV-19_Belgium_rega-27713_2022	EPI_ISL_13471844	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27748_2022	EPI_ISL_13471879	2022-01-19	Belgium	bg
Belgium_CHUNamur11644891_2022	EPI_ISL_10942670	2022-01-03	Belgium	bg
hCoV-19_Belgium_rega-27820_2022	EPI_ISL_13471951	2022-01-19	Belgium	bg
Belgium_ULG-24379_2022	EPI_ISL_9751548	2022-01-31	Belgium	bg
hCoV-19_Belgium_rega-28967_2022	EPI_ISL_13475234	2022-01-30	Belgium	bg
hCoV-19_Belgium_rega-28484_2022	EPI_ISL_13473999	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-27696_2022	EPI_ISL_13471827	2022-01-19	Belgium	bg
Belgium_Sciensano-LS-S0134_2022	EPI_ISL_13477081	2022-01-13	Belgium	bg
Belgium_MBLG-CTMAPF85022429_2022	EPI_ISL_8931565	2022-01-13	Belgium	bg
Belgium_UGent-2412_2022	EPI_ISL_12539127	2022-03-01	Belgium	bg
hCoV-19_Belgium_rega-27773_2022	EPI_ISL_13471904	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28421_2022	EPI_ISL_13473896	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-28395_2022	EPI_ISL_13473861	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-27642_2022	EPI_ISL_13471773	2022-01-19	Belgium	bg
Belgium_UGent-158_2022	EPI_ISL_11375247	2022-01-12	Belgium	bg
hCoV-19_Belgium_rega-27510_2022	EPI_ISL_13471640	2022-01-18	Belgium	bg
Belgium_ULG-24690_2022	EPI_ISL_10014087	2022-02-04	Belgium	bg
hCoV-19_Belgium_rega-27521_2022	EPI_ISL_13471651	2022-01-18	Belgium	bg
hCoV-19_Belgium_rega-27491_2022	EPI_ISL_13471621	2022-01-18	Belgium	bg
Belgium_UGent-2277_2022	EPI_ISL_12538991	2022-02-12	Belgium	bg
hCoV-19_Belgium_rega-28948_2022	EPI_ISL_13475198	2022-01-30	Belgium	bg
Belgium_UZA-UA-CV8319651301_2022	EPI_ISL_9370088	2022-01-06	Belgium	bg
Belgium_LHUB-ULB_25250239_2022	EPI_ISL_12511569	2022-02-28	Belgium	bg
hCoV-19_Belgium_rega-28964_2022	EPI_ISL_13475228	2022-01-30	Belgium	bg
Belgium_ULG-24843_2022	EPI_ISL_10320129	2022-02-07	Belgium	bg
hCoV-19_Belgium_rega-27878_2022	EPI_ISL_13472008	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27664_2022	EPI_ISL_13471795	2022-01-18	Belgium	bg
Belgium_ULG-25568_2022	EPI_ISL_11887973	2022-03-28	Belgium	bg
Belgium_Sciensano-LS-S0195_2022	EPI_ISL_13477131	2022-01-28	Belgium	bg
hCoV-19_Belgium_rega-28500_2022	EPI_ISL_13474029	2022-01-28	Belgium	bg
Belgium_UGent-1013_2022	EPI_ISL_11841079	2022-03-07	Belgium	bg
hCoV-19_Belgium_rega-27793_2022	EPI_ISL_13471924	2022-01-19	Belgium	bg
Belgium_ULG-24385_2022	EPI_ISL_9751554	2022-01-31	Belgium	bg
hCoV-19_Belgium_rega-28546_2022	EPI_ISL_13474165	2022-01-17	Belgium	bg
hCoV-19_Belgium_rega-28450_2022	EPI_ISL_13473943	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-29281_2022	EPI_ISL_13476681	2022-01-31	Belgium	bg
Belgium_Jessa_11-2206-001264_2022	EPI_ISL_9863787	2022-02-07	Belgium	bg
Belgium_ULG-25475_2022	EPI_ISL_11679934	2022-03-18	Belgium	bg
hCoV-19_Belgium_rega-28451_2022	EPI_ISL_13473945	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-27488_2022	EPI_ISL_13471618	2022-01-18	Belgium	bg
Belgium_AZDelta-2200-03152_2022	EPI_ISL_8558396	2022-01-06	Belgium	bg
hCoV-19_Belgium_rega-27702_2022	EPI_ISL_13471833	2022-01-18	Belgium	bg
Belgium_ULB-IBC_CV8367319626_2022	EPI_ISL_9386745	2022-01-22	Belgium	bg
hCoV-19_Belgium_rega-27815_2022	EPI_ISL_13471946	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27788_2022	EPI_ISL_13471919	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-29104_2022	EPI_ISL_13475535	2022-01-31	Belgium	bg
hCoV-19_Belgium_rega-27673_2022	EPI_ISL_13471804	2022-01-19	Belgium	bg
Belgium_AZDelta-2207-18875_2022	EPI_ISL_10528439	2022-02-21	Belgium	bg
Belgium_ULG-24592_2022	EPI_ISL_9872353	2022-01-17	Belgium	bg
hCoV-19_Belgium_rega-29215_2022	EPI_ISL_13476615	2022-01-31	Belgium	bg
hCoV-19_Belgium_rega-28770_2022	EPI_ISL_13474773	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-29397_2022	EPI_ISL_13476795	2022-02-02	Belgium	bg
hCoV-19_Belgium_rega-28473_2022	EPI_ISL_13473981	2022-01-20	Belgium	bg
Belgium_UGent-1303_2022	EPI_ISL_12069545	2022-01-06	Belgium	bg
Belgium_ULG-24052_2022	EPI_ISL_9246942	2022-01-19	Belgium	bg
Belgium_ULG-23639_2022	EPI_ISL_8723851	2022-01-02	Belgium	bg
Belgium_LHUB-ULB_SPI001_2022	EPI_ISL_11055857	2022-01-26	Belgium	bg
Belgium_ULG-24219_2022	EPI_ISL_9611053	2022-01-07	Belgium	bg
Belgium_ULG-24682_2022	EPI_ISL_10014079	2022-02-04	Belgium	bg
hCoV-19_Belgium_rega-27647_2022	EPI_ISL_13471778	2022-01-19	Belgium	bg
Belgium_LHUB-ULB_25196342_2022	EPI_ISL_10344750	2022-01-05	Belgium	bg
Belgium_UZA-UA-8815935510_2022	EPI_ISL_9479562	2022-01-13	Belgium	bg
hCoV-19_Belgium_rega-28243_2022	EPI_ISL_13473709	2022-01-29	Belgium	bg
Belgium_ULG-23474_2021	EPI_ISL_8623439	2021-12-29	Belgium	bg
hCoV-19_Belgium_rega-27626_2022	EPI_ISL_13471757	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-29002_2022	EPI_ISL_13475302	2022-01-28	Belgium	leuven
hCoV-19_Belgium_rega-28763_2022	EPI_ISL_13474761	2022-01-25	Belgium	bg
Belgium_CHUNamur13960749_2022	EPI_ISL_9177495	2022-01-19	Belgium	bg
Belgium_UGent-2175_2022	EPI_ISL_12538888	2022-03-05	Belgium	bg
hCoV-19_Belgium_rega-27639_2022	EPI_ISL_13471770	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27776_2022	EPI_ISL_13471907	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27761_2022	EPI_ISL_13471892	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-27680_2022	EPI_ISL_13471811	2022-01-19	Belgium	bg
Belgium_LHUB-ULB_SWQ363_2022	EPI_ISL_12709788	2022-01-17	Belgium	bg
Belgium_ULG-24404_2022	EPI_ISL_9751572	2022-02-01	Belgium	bg
Belgium_LHUB-ULB_25199275_2022	EPI_ISL_10344757	2022-01-08	Belgium	bg
Belgium_ULB-IBC_CV8377145221_2022	EPI_ISL_10335157	2022-02-08	Belgium	bg
hCoV-19_Belgium_rega-28397_2022	EPI_ISL_13473863	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-27874_2022	EPI_ISL_13472004	2022-01-19	Belgium	bg
Belgium_ZNA_25210599_2022	EPI_ISL_10806530	2022-02-23	Belgium	bg
hCoV-19_Belgium_rega-29478_2022	EPI_ISL_13476877	2022-02-04	Belgium	leuven
hCoV-19_Belgium_rega-28242_2022	EPI_ISL_13473708	2022-01-21	Belgium	bg
Belgium_UGent-14481_2021	EPI_ISL_11375040	2021-12-23	Belgium	bg
Belgium_ULG-24898_2022	EPI_ISL_10320184	2022-02-15	Belgium	bg
hCoV-19_Belgium_rega-27746_2022	EPI_ISL_13471877	2022-01-19	Belgium	bg
Belgium_AZDelta-2204-07823_2022	EPI_ISL_9469954	2022-01-27	Belgium	bg
hCoV-19_Belgium_rega-27879_2022	EPI_ISL_13472009	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-28085_2022	EPI_ISL_13472320	2022-01-20	Belgium	bg
hCoV-19_Belgium_rega-27681_2022	EPI_ISL_13471812	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-26861_2022	EPI_ISL_13388928	2022-01-15	Belgium	bg
hCoV-19_Belgium_rega-27682_2022	EPI_ISL_13471813	2022-01-19	Belgium	bg
Belgium_ULG-24285_2022	EPI_ISL_9610987	2022-01-19	Belgium	bg
Belgium_ULG-25152_2022	EPI_ISL_10695955	2022-02-23	Belgium	bg
Belgium_ULG-23436_2021	EPI_ISL_8623471	2021-12-27	Belgium	bg
Belgium_Jessa_11-2208-006220_2022	EPI_ISL_10640343	2022-02-25	Belgium	bg
Belgium_CHUNamur14038306_2022	EPI_ISL_10070253	2022-02-12	Belgium	bg
hCoV-19_Belgium_rega-28443_2022	EPI_ISL_13473932	2022-01-20	Belgium	bg
Belgium_UZA-UA-CV2323846073_2022	EPI_ISL_8985953	2022-01-01	Belgium	bg
Belgium_ULG-24254_2022	EPI_ISL_9611064	2022-01-14	Belgium	bg
Belgium_LHUB-ULB_SWN759_2022	EPI_ISL_10045365	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-27722_2022	EPI_ISL_13471853	2022-01-19	Belgium	bg
hCoV-19_Belgium_rega-23045_2021	EPI_ISL_13325323	2021-12-20	Belgium	bg
hCoV-19_Belgium_rega-28700_2022	EPI_ISL_13474656	2022-01-24	Belgium	bg
hCoV-19_Belgium_rega-27784_2022	EPI_ISL_13471915	2022-01-19	Belgium	bg
