name	gisaid_epi_isl	date	country	loc
Belgium_Jessa_11-2217-001187LKO_2022	EPI_ISL_12352221	2022-04-25	Belgium	bg
hCoV-19_Belgium_rega-43054_2022	EPI_ISL_13499854	2022-06-20	Belgium	bg
Belgium_Jessa_11-2225-001681_2022	EPI_ISL_13502682	2022-06-21	Belgium	bg
hCoV-19_Belgium_rega-30007_2022	EPI_ISL_13501820	2022-01-25	Belgium	bg
Belgium_Jessa_11-2213-001303ZOL_2022	EPI_ISL_11732574	2022-03-28	Belgium	bg
hCoV-19_Belgium_rega-30249_2022	EPI_ISL_13502794	2022-01-27	Belgium	bg
hCoV-19_Belgium_rega-43059_2022	EPI_ISL_13499859	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-30230_2022	EPI_ISL_13502775	2022-01-27	Belgium	bg
Belgium_Jessa_11-2213-001284ZOL_2022	EPI_ISL_11732562	2022-03-28	Belgium	bg
hCoV-19_Belgium_rega-43098_2022	EPI_ISL_13499898	2022-06-16	Belgium	bg
Belgium_UGent-2773_2022	EPI_ISL_12765121	2022-03-14	Belgium	bg
hCoV-19_Belgium_rega-30000_2022	EPI_ISL_13501813	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30149_2022	EPI_ISL_13502498	2022-02-05	Belgium	bg
hCoV-19_Belgium_rega-43104_2022	EPI_ISL_13499904	2022-06-16	Belgium	bg
hCoV-19_Belgium_rega-29963_2022	EPI_ISL_13501287	2022-02-01	Belgium	bg
hCoV-19_Belgium_rega-42951_2022	EPI_ISL_13499751	2022-06-15	Belgium	bg
hCoV-19_Belgium_rega-43058_2022	EPI_ISL_13499858	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-30015_2022	EPI_ISL_13501828	2022-01-25	Belgium	bg
Belgium_AZDelta-2224-14552_2022	EPI_ISL_13503110	2022-06-22	Belgium	bg
hCoV-19_Belgium_rega-30110_2022	EPI_ISL_13502459	2022-01-22	Belgium	bg
Belgium_CHUNamur14034376_2022	EPI_ISL_10026570	2022-02-10	Belgium	bg
hCoV-19_Belgium_rega-42993_2022	EPI_ISL_13499793	2022-06-19	Belgium	bg
hCoV-19_Belgium_rega-30063_2022	EPI_ISL_13501875	2022-01-25	Belgium	bg
Belgium_UGent-2673_2022	EPI_ISL_12765021	2022-03-24	Belgium	bg
Belgium_AZDelta-2224-14744_2022	EPI_ISL_13503109	2022-06-22	Belgium	bg
hCoV-19_Belgium_rega-30443_2022	EPI_ISL_13503695	2022-02-14	Belgium	bg
Belgium_CHUNamur14144497_2022	EPI_ISL_12759122	2022-04-29	Belgium	bg
hCoV-19_Belgium_rega-42897_2022	EPI_ISL_13499697	2022-06-13	Belgium	bg
hCoV-19_Belgium_rega-29997_2022	EPI_ISL_13501810	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30195_2022	EPI_ISL_13502740	2022-01-27	Belgium	leuven
hCoV-19_Belgium_rega-30067_2022	EPI_ISL_13501879	2022-01-25	Belgium	bg
Belgium_Jessa_55-2225-000093_2022	EPI_ISL_13502704	2022-06-23	Belgium	bg
hCoV-19_Belgium_rega-30028_2022	EPI_ISL_13501841	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-43115_2022	EPI_ISL_13499915	2022-06-18	Belgium	bg
Belgium_UZA-UA-CV8486336707_2022	EPI_ISL_12222621	2022-04-16	Belgium	bg
Belgium_UGent-2873_2022	EPI_ISL_12765221	2022-03-29	Belgium	bg
hCoV-19_Belgium_rega-43055_2022	EPI_ISL_13499855	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-30272_2022	EPI_ISL_13502934	2022-02-08	Belgium	bg
hCoV-19_Belgium_rega-43077_2022	EPI_ISL_13499877	2022-06-15	Belgium	bg
hCoV-19_Belgium_rega-43024_2022	EPI_ISL_13499824	2022-06-17	Belgium	bg
Belgium_Jessa_21-2225-000383_2022	EPI_ISL_13502660	2022-06-21	Belgium	bg
hCoV-19_Belgium_rega-42929_2022	EPI_ISL_13499729	2022-06-09	Belgium	bg
hCoV-19_Belgium_rega-30026_2022	EPI_ISL_13501839	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-42869_2022	EPI_ISL_13499669	2022-06-13	Belgium	bg
hCoV-19_Belgium_rega-29972_2022	EPI_ISL_13501296	2022-02-02	Belgium	bg
Belgium_Jessa_11-2210-001399LKO_2022	EPI_ISL_10894021	2022-03-07	Belgium	bg
Belgium_12207397801_2022	EPI_ISL_12477321	2022-04-21	Belgium	bg
Belgium_12209836301_2022	EPI_ISL_13502922	2022-05-31	Belgium	bg
Belgium_Jessa_11-2212-008177_2022	EPI_ISL_11732578	2022-03-27	Belgium	bg
hCoV-19_Belgium_rega-43056_2022	EPI_ISL_13499856	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-30375_2022	EPI_ISL_13503150	2022-02-11	Belgium	bg
hCoV-19_Belgium_rega-30014_2022	EPI_ISL_13501827	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30328_2022	EPI_ISL_13502990	2022-02-08	Belgium	bg
hCoV-19_Belgium_rega-30017_2022	EPI_ISL_13501830	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30037_2022	EPI_ISL_13501850	2022-01-25	Belgium	bg
Belgium_CHUNamur14128585_2022	EPI_ISL_12590822	2022-04-16	Belgium	bg
Belgium_Jessa_11-2213-000946LKO_2022	EPI_ISL_11732548	2022-03-28	Belgium	bg
hCoV-19_Belgium_rega-42953_2022	EPI_ISL_13499753	2022-06-16	Belgium	bg
hCoV-19_Belgium_rega-30370_2022	EPI_ISL_13503145	2022-02-10	Belgium	bg
Belgium_UGent-3842_2022	EPI_ISL_13052121	2022-04-26	Belgium	bg
hCoV-19_Belgium_rega-30135_2022	EPI_ISL_13502484	2022-01-26	Belgium	bg
Belgium_12209976801_2022	EPI_ISL_13502913	2022-06-07	Belgium	bg
hCoV-19_Belgium_rega-30009_2022	EPI_ISL_13501822	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-43025_2022	EPI_ISL_13499825	2022-06-17	Belgium	bg
Belgium_Jessa_11-2225-002006_2022	EPI_ISL_13502684	2022-06-21	Belgium	bg
Belgium_Jessa_11-2213-000949LKO_2022	EPI_ISL_11732549	2022-03-28	Belgium	bg
Belgium_AZDelta-2225-03250_2022	EPI_ISL_13503058	2022-06-22	Belgium	bg
hCoV-19_Belgium_rega-30032_2022	EPI_ISL_13501845	2022-01-25	Belgium	bg
Belgium_CHUNamur14128586_2022	EPI_ISL_12590821	2022-04-16	Belgium	bg
hCoV-19_Belgium_rega-42894_2022	EPI_ISL_13499694	2022-06-13	Belgium	bg
hCoV-19_Belgium_rega-30440_2022	EPI_ISL_13503692	2022-02-14	Belgium	leuven
hCoV-19_Belgium_rega-43090_2022	EPI_ISL_13499890	2022-06-16	Belgium	bg
Belgium_Jessa_11-2213-001278ZOL_2022	EPI_ISL_11732560	2022-03-28	Belgium	bg
hCoV-19_Belgium_rega-30025_2022	EPI_ISL_13501838	2022-01-25	Belgium	bg
Belgium_Jessa_55-2225-000059_2022	EPI_ISL_13502693	2022-06-22	Belgium	bg
Belgium_MBLG-CTMAPF81698184_2022	EPI_ISL_12660421	2022-05-02	Belgium	bg
hCoV-19_Belgium_rega-30023_2022	EPI_ISL_13501836	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-29944_2022	EPI_ISL_13501268	2022-02-01	Belgium	bg
Belgium_UGent-2874_2022	EPI_ISL_12765222	2022-03-29	Belgium	bg
hCoV-19_Belgium_rega-42903_2022	EPI_ISL_13499703	2022-06-13	Belgium	bg
hCoV-19_Belgium_rega-30221_2022	EPI_ISL_13502766	2022-01-27	Belgium	bg
hCoV-19_Belgium_rega-30464_2022	EPI_ISL_13503716	2022-02-15	Belgium	bg
Belgium_ULB-IBC_CV8497475640_2022	EPI_ISL_12708722	2022-05-03	Belgium	bg
Belgium_UZA-UA-CV8522535992_2022	EPI_ISL_12046321	2022-04-09	Belgium	bg
Belgium_Jessa_11-2213-001275ZOL_2022	EPI_ISL_11732557	2022-03-28	Belgium	bg
hCoV-19_Belgium_rega-30244_2022	EPI_ISL_13502789	2022-01-27	Belgium	bg
hCoV-19_Belgium_rega-42959_2022	EPI_ISL_13499759	2022-06-16	Belgium	bg
Belgium_Jessa_55-2225-000057_2022	EPI_ISL_13502692	2022-06-22	Belgium	bg
Belgium_12209931601_2022	EPI_ISL_13502916	2022-06-05	Belgium	bg
hCoV-19_Belgium_rega-43114_2022	EPI_ISL_13499914	2022-06-18	Belgium	bg
hCoV-19_Belgium_rega-30022_2022	EPI_ISL_13501835	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30463_2022	EPI_ISL_13503715	2022-02-15	Belgium	bg
Belgium_CHUNamur14142396_2022	EPI_ISL_12759121	2022-04-27	Belgium	bg
hCoV-19_Belgium_rega-30184_2022	EPI_ISL_13502729	2022-01-27	Belgium	bg
Belgium_Jessa_55-2219-000126_2022	EPI_ISL_12812022	2022-05-15	Belgium	bg
Belgium_UGent-3539_2022	EPI_ISL_13051821	2022-03-11	Belgium	bg
hCoV-19_Belgium_rega-43045_2022	EPI_ISL_13499845	2022-06-20	Belgium	bg
Belgium_12206435001_2022	EPI_ISL_12292521	2022-04-05	Belgium	bg
hCoV-19_Belgium_rega-30154_2022	EPI_ISL_13502503	2022-01-26	Belgium	bg
hCoV-19_Belgium_rega-43057_2022	EPI_ISL_13499857	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-42976_2022	EPI_ISL_13499776	2022-06-19	Belgium	bg
hCoV-19_Belgium_rega-30069_2022	EPI_ISL_13501881	2022-01-25	Belgium	bg
Belgium_12209951801_2022	EPI_ISL_13502915	2022-06-06	Belgium	bg
Belgium_12209770701_2022	EPI_ISL_13502926	2022-05-30	Belgium	bg
hCoV-19_Belgium_rega-29915_2022	EPI_ISL_13501236	2022-02-05	Belgium	bg
Belgium_AZDelta-2225-03219_2022	EPI_ISL_13503062	2022-06-22	Belgium	bg
hCoV-19_Belgium_rega-30042_2022	EPI_ISL_13501855	2022-01-25	Belgium	bg
Belgium_Jessa_21-2212-001635_2022	EPI_ISL_11732551	2022-03-25	Belgium	bg
Belgium_AZDelta-2215-02191_2022	EPI_ISL_12155621	2022-04-14	Belgium	bg
hCoV-19_Belgium_rega-43094_2022	EPI_ISL_13499894	2022-06-16	Belgium	bg
hCoV-19_Belgium_rega-30001_2022	EPI_ISL_13501814	2022-01-25	Belgium	bg
Belgium_AZDelta-2225-01500_2022	EPI_ISL_13503092	2022-06-22	Belgium	bg
hCoV-19_Belgium_rega-29996_2022	EPI_ISL_13501809	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30461_2022	EPI_ISL_13503713	2022-02-15	Belgium	bg
Belgium_AZDelta-2217-13497_2022	EPI_ISL_12587521	2022-05-03	Belgium	bg
hCoV-19_Belgium_rega-30049_2022	EPI_ISL_13501861	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-42916_2022	EPI_ISL_13499716	2022-06-14	Belgium	bg
Belgium_Jessa_11-2213-001289ZOL_2022	EPI_ISL_11732567	2022-03-28	Belgium	bg
Belgium_Jessa_55-2225-000062_2022	EPI_ISL_13502696	2022-06-22	Belgium	bg
Belgium_Jessa_11-2213-001286ZOL_2022	EPI_ISL_11732564	2022-03-28	Belgium	bg
hCoV-19_Belgium_rega-42895_2022	EPI_ISL_13499695	2022-06-13	Belgium	bg
Belgium_AZDelta-2206-12078_2022	EPI_ISL_10125120	2022-02-14	Belgium	bg
hCoV-19_Belgium_rega-30080_2022	EPI_ISL_13501892	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30056_2022	EPI_ISL_13501868	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30051_2022	EPI_ISL_13501863	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-42994_2022	EPI_ISL_13499794	2022-06-19	Belgium	bg
Belgium_CHUNamur14165704_2022	EPI_ISL_13202394	2022-05-16	Belgium	bg
Belgium_AZDelta-2225-01922_2022	EPI_ISL_13503083	2022-06-22	Belgium	bg
Belgium_CHUNamur14148072_2022	EPI_ISL_12635721	2022-05-02	Belgium	bg
Belgium_Jessa_55-2225-000087_2022	EPI_ISL_13502712	2022-06-23	Belgium	bg
hCoV-19_Belgium_rega-42915_2022	EPI_ISL_13499715	2022-06-14	Belgium	bg
hCoV-19_Belgium_rega-30006_2022	EPI_ISL_13501819	2022-01-25	Belgium	bg
Belgium_UGent-3175_2022	EPI_ISL_12765521	2022-04-18	Belgium	bg
Belgium_AZDelta-2225-03164_2022	EPI_ISL_13503068	2022-06-22	Belgium	bg
Belgium_UZA-UA-CV8334288597_2022	EPI_ISL_12591522	2022-05-02	Belgium	bg
hCoV-19_Belgium_rega-30081_2022	EPI_ISL_13501893	2022-01-25	Belgium	bg
Belgium_Jessa_11-2213-001262ZOL_2022	EPI_ISL_11732554	2022-03-28	Belgium	bg
hCoV-19_Belgium_rega-30034_2022	EPI_ISL_13501847	2022-01-25	Belgium	bg
Belgium_AZDelta-2225-01477_2022	EPI_ISL_13503093	2022-06-22	Belgium	bg
hCoV-19_Belgium_rega-42995_2022	EPI_ISL_13499795	2022-06-19	Belgium	bg
hCoV-19_Belgium_rega-30462_2022	EPI_ISL_13503714	2022-02-15	Belgium	bg
hCoV-19_Belgium_rega-30128_2022	EPI_ISL_13502477	2022-01-26	Belgium	bg
hCoV-19_Belgium_rega-30005_2022	EPI_ISL_13501818	2022-01-25	Belgium	bg
Belgium_UZA-UA-CV8334276877_2022	EPI_ISL_12591521	2022-05-02	Belgium	bg
hCoV-19_Belgium_rega-42877_2022	EPI_ISL_13499677	2022-06-13	Belgium	bg
Belgium_ULG-26468_2022	EPI_ISL_12919322	2022-05-18	Belgium	bg
Belgium_UZA-UA-CV8521373814_2022	EPI_ISL_12683822	2022-05-05	Belgium	bg
hCoV-19_Belgium_rega-43074_2022	EPI_ISL_13499874	2022-04-04	Belgium	bg
hCoV-19_Belgium_rega-43026_2022	EPI_ISL_13499826	2022-06-17	Belgium	bg
hCoV-19_Belgium_rega-42899_2022	EPI_ISL_13499699	2022-06-13	Belgium	bg
hCoV-19_Belgium_rega-42969_2022	EPI_ISL_13499769	2022-06-18	Belgium	bg
hCoV-19_Belgium_rega-29938_2022	EPI_ISL_13501262	2022-02-01	Belgium	leuven
Belgium_Jessa_11-2213-001294ZOL_2022	EPI_ISL_11732568	2022-03-28	Belgium	bg
Belgium_UMONS-P062806701_2022	EPI_ISL_12457421	2022-04-25	Belgium	bg
Belgium_Jessa_11-2225-004417ZOL_2022	EPI_ISL_13502669	2022-06-23	Belgium	bg
Belgium_CHUNamur14030002_2022	EPI_ISL_10026545	2022-02-08	Belgium	bg
Belgium_Jessa_11-2213-001312ZOL_2022	EPI_ISL_11732576	2022-03-28	Belgium	bg
hCoV-19_Belgium_rega-30090_2022	EPI_ISL_13501902	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-30460_2022	EPI_ISL_13503712	2022-02-14	Belgium	leuven
hCoV-19_Belgium_rega-30074_2022	EPI_ISL_13501886	2022-01-25	Belgium	bg
hCoV-19_Belgium_rega-42931_2022	EPI_ISL_13499731	2022-06-09	Belgium	bg
Belgium_MBLG-CTMAPF85905129_2022	EPI_ISL_10062937	2022-02-14	Belgium	bg
Belgium_ZNA_25280723_2022	EPI_ISL_11756191	2022-03-21	Belgium	bg
Belgium_Jessa_11-2212-005784ZOL_2022	EPI_ISL_11754009	2022-03-24	Belgium	bg
Belgium_UGent-2776_2022	EPI_ISL_12765124	2022-03-14	Belgium	bg
Belgium_12209676301_2022	EPI_ISL_13502931	2022-05-31	Belgium	bg
Belgium_Jessa_11-2213-000937LKO_2022	EPI_ISL_11753991	2022-03-28	Belgium	bg
Belgium_ULB-IBC_CV8499076241_2022	EPI_ISL_13533474	2022-06-18	Belgium	bg
Belgium_UZA-UA-CV8389321246_2022	EPI_ISL_11838724	2022-03-27	Belgium	bg
Belgium_UGent-3077_2022	EPI_ISL_12765423	2022-03-08	Belgium	bg
Belgium_Jessa_11-2212-005770ZOL_2022	EPI_ISL_11754002	2022-03-24	Belgium	bg
Belgium_MBLG-CTMAPF06337773_2022	EPI_ISL_10063059	2022-02-10	Belgium	bg
Belgium_UZB_5482022062721_2022	EPI_ISL_13532516	2022-06-24	Belgium	bg
Belgium_12210398901_2022	EPI_ISL_13517438	2022-06-13	Belgium	bg
Belgium_ULB-IBC_CV8433739263_2022	EPI_ISL_12086823	2022-04-06	Belgium	bg
Belgium_MBLG-CTMAPF50428317_2022	EPI_ISL_10062976	2022-02-08	Belgium	bg
Belgium_MBLG-CTMAPF04726260_2022	EPI_ISL_10063016	2022-02-09	Belgium	bg
Belgium_MBLG-CTMAPF82343209_2022	EPI_ISL_10063019	2022-02-08	Belgium	bg
Belgium_Jessa_11-2212-004724_2022	EPI_ISL_11754029	2022-03-23	Belgium	bg
Belgium_MBLG-CTMAPF36162142_2022	EPI_ISL_10942023	2022-03-04	Belgium	bg
Belgium_ZNA_25296068_2022	EPI_ISL_11756218	2022-03-26	Belgium	bg
Belgium_MBLG-CTMAPF40073464_2022	EPI_ISL_10063026	2022-02-14	Belgium	bg
Belgium_Jessa_11-2212-006044_2022	EPI_ISL_11754023	2022-03-24	Belgium	bg
Belgium_Jessa_11-2215-004525ZOL_2022	EPI_ISL_12179223	2022-04-14	Belgium	bg
Belgium_Jessa_11-2226-001206LKO_2022	EPI_ISL_13537878	2022-06-27	Belgium	bg
Belgium_MBLG-CTMAPF92348077_2022	EPI_ISL_12660423	2022-05-02	Belgium	bg
Belgium_UZA-UA-4816678020_2022	EPI_ISL_12683724	2022-05-02	Belgium	bg
Belgium_MBLG-CTMAPF39944839_2022	EPI_ISL_10063020	2022-02-14	Belgium	bg
Belgium_MBLG-CTMAPF08521431_2022	EPI_ISL_10063038	2022-02-08	Belgium	bg
Belgium_ULB-IBC_CV8493606754_2022	EPI_ISL_13533476	2022-06-18	Belgium	bg
Belgium_MBLG-CTMAPF60249134_2022	EPI_ISL_10062992	2022-02-09	Belgium	bg
Belgium_ULB-IBC_CV8439754273_2022	EPI_ISL_11371724	2022-03-17	Belgium	bg
Belgium_LHUB-ULB_25319356_2022	EPI_ISL_13532554	2022-05-16	Belgium	bg
Belgium_UGent-3844_2022	EPI_ISL_13052123	2022-04-26	Belgium	bg
Belgium_ZNA_25267442_2022	EPI_ISL_11756184	2022-03-16	Belgium	bg
Belgium_ULB-IBC_CV8416787707_2022	EPI_ISL_13533486	2022-06-18	Belgium	bg
Belgium_ZNA_25294303_2022	EPI_ISL_11756214	2022-03-25	Belgium	bg
Belgium_LHUB-ULB_25343292_2022	EPI_ISL_13532545	2022-06-13	Belgium	bg
Belgium_MBLG-CTMAPF85176619_2022	EPI_ISL_10062933	2022-02-09	Belgium	bg
Belgium_Jessa_11-2212-005775ZOL_2022	EPI_ISL_11754003	2022-03-24	Belgium	bg
Belgium_Jessa_55-2225-000103_2022	EPI_ISL_13537896	2022-06-24	Belgium	bg
Belgium_UZA-UA-CV8486290934_2022	EPI_ISL_12222623	2022-04-18	Belgium	bg
Belgium_ZNA_25280848_2022	EPI_ISL_11756199	2022-03-21	Belgium	bg
Belgium_ULG-25670_2022	EPI_ISL_11960823	2022-03-28	Belgium	bg
Belgium_MBLG-CTMAPF81449492_2022	EPI_ISL_10062952	2022-02-10	Belgium	bg
Belgium_Jessa_11-2212-007289_2022	EPI_ISL_11754025	2022-03-25	Belgium	bg
Belgium_MBLG-CTMAPF50418819_2022	EPI_ISL_10063041	2022-02-09	Belgium	bg
Belgium_UGent-2977_2022	EPI_ISL_12765324	2022-02-28	Belgium	bg
Belgium_MBLG-CTMAPF86665971_2022	EPI_ISL_10062973	2022-02-09	Belgium	bg
Belgium_MBLG-CTMAPF48834988_2022	EPI_ISL_10063040	2022-02-09	Belgium	bg
Belgium_MBLG-CTMAPF15628050_2022	EPI_ISL_10062956	2022-02-08	Belgium	bg
Belgium_12210375301_2022	EPI_ISL_13517436	2022-06-13	Belgium	bg
Belgium_Jessa_11-2212-006840_2022	EPI_ISL_11754021	2022-03-25	Belgium	bg
Belgium_Jessa_21-2209-001112_2022	EPI_ISL_10817122	2022-03-03	Belgium	bg
Belgium_UGent-3177_2022	EPI_ISL_12765523	2022-04-14	Belgium	bg
Belgium_Jessa_11-2213-000934LKO_2022	EPI_ISL_11753989	2022-03-28	Belgium	bg
Belgium_UMONS-J766858901_2022	EPI_ISL_10070775	2022-02-11	Belgium	bg
Belgium_AZDelta-2214-10626_2022	EPI_ISL_12077823	2022-04-12	Belgium	bg
Belgium_MBLG-CTMAPF21651894_2022	EPI_ISL_10062969	2022-02-09	Belgium	bg
Belgium_UGent-1027_2022	EPI_ISL_11841222	2022-03-02	Belgium	bg
Belgium_MBLG-CTMAPF15794364_2022	EPI_ISL_10062961	2022-02-07	Belgium	bg
Belgium_ZNA_25294699_2022	EPI_ISL_11756215	2022-03-25	Belgium	bg
Belgium_LHUB-ULB_11976304_2022	EPI_ISL_13532536	2022-05-20	Belgium	bg
Belgium_MBLG-CTMAPF15903589_2022	EPI_ISL_10063049	2022-02-07	Belgium	bg
Belgium_ULB-IBC_CV8293855563_2022	EPI_ISL_11425924	2022-03-21	Belgium	bg
Belgium_LHUB-ULB_11973550_2022	EPI_ISL_13532546	2022-05-16	Belgium	bg
Belgium_ZNA_25281114_2022	EPI_ISL_11756201	2022-03-21	Belgium	bg
Belgium_MBLG-CTMAPF92890644_2022	EPI_ISL_10062940	2022-02-14	Belgium	bg
Belgium_Jessa_11-2212-006083_2022	EPI_ISL_11754017	2022-03-24	Belgium	bg
Belgium_ULG-25671_2022	EPI_ISL_11960824	2022-03-29	Belgium	bg
Belgium_UZA-UA-5816812000_2022	EPI_ISL_11569023	2022-03-14	Belgium	bg
Belgium_UZA-UA-CV8520628833_2022	EPI_ISL_13133324	2022-05-31	Belgium	bg
Belgium_MBLG-CTMAPF98915354_2022	EPI_ISL_10062943	2022-02-10	Belgium	bg
Belgium_ZNA_25361461_2022	EPI_ISL_12813223	2022-04-21	Belgium	bg
Belgium_UMONS-P062776301_2022	EPI_ISL_12457422	2022-04-23	Belgium	bg
Belgium_MBLG-CTMAPF39906746_2022	EPI_ISL_10063046	2022-02-09	Belgium	bg
Belgium_MBLG-CTMAPF85075272_2022	EPI_ISL_10063022	2022-02-10	Belgium	bg
Belgium_12210121901_2022	EPI_ISL_13517420	2022-06-08	Belgium	bg
Belgium_MBLG-CTMAPF50901492_2022	EPI_ISL_10062944	2022-02-09	Belgium	bg
Belgium_MBLG-CTMAPF98974261_2022	EPI_ISL_10062941	2022-02-10	Belgium	bg
Belgium_MBLG-CTMAPF48734655_2022	EPI_ISL_10062948	2022-02-10	Belgium	bg
Belgium_MBLG-CTMAPF60211647_2022	EPI_ISL_10063001	2022-02-09	Belgium	bg
Belgium_UZA-UA-CV8410217773_2022	EPI_ISL_11288024	2022-03-12	Belgium	bg
Belgium_MBLG-CTMAPF72559141_2022	EPI_ISL_10063033	2022-02-07	Belgium	bg
Belgium_UZA-UA-MI22110820_2022	EPI_ISL_11288124	2022-03-15	Belgium	bg
Belgium_12210301701_2022	EPI_ISL_13517427	2022-06-13	Belgium	bg
Belgium_Jessa_11-2212-006720_2022	EPI_ISL_11754030	2022-03-25	Belgium	bg
Belgium_MBLG-CTMAPF50435589_2022	EPI_ISL_10942022	2022-02-27	Belgium	bg
Belgium_ZNA_25280842_2022	EPI_ISL_11756197	2022-03-21	Belgium	bg
Belgium_12210359001_2022	EPI_ISL_13517434	2022-06-13	Belgium	bg
Belgium_ULB-IBC_CV8492208237_2022	EPI_ISL_13533461	2022-06-16	Belgium	bg
Belgium_MBLG-CTMAPF18363955_2022	EPI_ISL_10062995	2022-02-10	Belgium	bg
Belgium_ZNA_25296069_2022	EPI_ISL_11756219	2022-03-26	Belgium	bg
Belgium_AZDelta-2216-08400_2022	EPI_ISL_12456423	2022-04-26	Belgium	bg
Belgium_MBLG-CTMAPF83125370_2022	EPI_ISL_10063036	2022-02-08	Belgium	bg
Belgium_ULB-IBC_CV8416375152_2022	EPI_ISL_11425923	2022-03-21	Belgium	bg
Belgium_CHUNamur14196668_2022	EPI_ISL_13540292	2022-06-10	Belgium	bg
Belgium_MBLG-CTMAPF21256723_2022	EPI_ISL_10062962	2022-02-09	Belgium	bg
Belgium_Jessa_11-2217-001333ZOL_2022	EPI_ISL_12352223	2022-04-25	Belgium	bg
Belgium_LHUB-ULB_752WJJ_2022	EPI_ISL_13532529	2022-05-30	Belgium	bg
Belgium_ZNA_25297458_2022	EPI_ISL_11756224	2022-03-27	Belgium	bg
Belgium_UGent-2676_2022	EPI_ISL_12765024	2022-03-25	Belgium	bg
Belgium_Jessa_11-2212-005764ZOL_2022	EPI_ISL_11754000	2022-03-24	Belgium	bg
Belgium_Jessa_11-2212-004686_2022	EPI_ISL_11754027	2022-03-23	Belgium	bg
Belgium_ZNA_25272244_2022	EPI_ISL_11756187	2022-03-17	Belgium	bg
Belgium_UZA-UA-CV8336070973_2022	EPI_ISL_12591524	2022-05-02	Belgium	bg
Belgium_MBLG-CTMAPF47787085_2022	EPI_ISL_10062949	2022-02-09	Belgium	bg
Belgium_AZDelta-2213-16517_2022	EPI_ISL_11950823	2022-04-05	Belgium	bg
Belgium_CHUNamur14196670_2022	EPI_ISL_13540289	2022-06-10	Belgium	bg
Belgium_Jessa_11-2212-004807_2022	EPI_ISL_11754012	2022-03-24	Belgium	bg
Belgium_ZNA_25280815_2022	EPI_ISL_11756194	2022-03-21	Belgium	bg
Belgium_ZNA_25275744_2022	EPI_ISL_11756189	2022-03-19	Belgium	bg
Belgium_ZNA_25280743_2022	EPI_ISL_11756192	2022-03-21	Belgium	bg
Belgium_MBLG-CTMAPF08516983_2022	EPI_ISL_10063031	2022-02-08	Belgium	bg
Belgium_LHUB-ULB_48737565_2022	EPI_ISL_13532531	2022-06-05	Belgium	bg
Belgium_ULB-IBC_CV8419607676_2022	EPI_ISL_13533464	2022-06-17	Belgium	bg
Belgium_MBLG-CTMAPF86621616_2022	EPI_ISL_10063039	2022-02-09	Belgium	bg
Belgium_ULB-IBC_CV8487053901_2022	EPI_ISL_13533440	2022-06-15	Belgium	bg
Belgium_Jessa_11-2212-005768ZOL_2022	EPI_ISL_11754001	2022-03-24	Belgium	bg
Belgium_MBLG-CTMAPF50940494_2022	EPI_ISL_10063008	2022-02-10	Belgium	bg
Belgium_UGent-3441_2022	EPI_ISL_13051723	2022-05-01	Belgium	bg
Belgium_AZDelta-2221-01796_2022	EPI_ISL_13163924	2022-05-25	Belgium	bg
Belgium_Jessa_11-2212-005750ZOL_2022	EPI_ISL_11753996	2022-03-24	Belgium	bg
Belgium_MBLG-CTMAPF92878924_2022	EPI_ISL_10063054	2022-02-10	Belgium	bg
Belgium_Jessa_11-2212-005335_2022	EPI_ISL_11754026	2022-03-24	Belgium	bg
Belgium_MBLG-CTMAOT03111044_2022	EPI_ISL_11179922	2022-03-04	Belgium	bg
Belgium_MBLG-CTMAPF15928750_2022	EPI_ISL_10063037	2022-02-08	Belgium	bg
Belgium_MBLG-CTMAPF81426658_2022	EPI_ISL_10063025	2022-02-10	Belgium	bg
Belgium_UZA-UA-MI22190340_2022	EPI_ISL_12704223	2022-05-09	Belgium	bg
Belgium_12210113401_2022	EPI_ISL_13517419	2022-06-08	Belgium	bg
Belgium_UZA-UA-CV8339905204_2022	EPI_ISL_11569022	2022-03-20	Belgium	bg
Belgium_Jessa_11-2212-008123_2022	EPI_ISL_11754015	2022-03-26	Belgium	bg
Belgium_MBLG-CTMAPF49031921_2022	EPI_ISL_10063042	2022-02-10	Belgium	bg
